timestamp,max_demand_gen,highest_gen,min_gen,day_peak_gen,eve_peak_gen,eve_peak_load_shedding,max_temp,total_gas,total_energy
12/8/2018,8350,8350,4476,5798.9,8350,0,27.4,990.22,143.99
12/9/2018,8421,8421,4846,6498.3,8421,0,27.6,1036.57,150.7
12/10/2018,8380,8380,4886,6337.3,8380,0,27.5,1047.69,153.56
12/11/2018,8482,8482,4805,6479.2,8482,0,27.7,970.19,154.32
12/12/2018,8349,8349,4869,6519,8349,0,28.6,967.16,153.03
12/13/2018,8326,8326,4980,6723.8,8326,0,28.9,972.95,156.08
12/14/2018,7596,7596,4967,5599.7,7596,0,28.2,928.45,138.82
12/15/2018,8095,8095,4666,6018.35,8095,0,27,1036.88,149.11
12/16/2018,7194,7194,4876,5456.3,7194,0,26.5,996.04,137.33
12/17/2018,7990,7990,4491,6483.8,7990,0,23,1004.2,145.33
12/18/2018,7865,7865,4022,6300.7,7865,0,19.5,1023.2,141.54
12/19/2018,8150,8150,4750,6564.8,8150,0,20,1064.14,151.77
12/20/2018,8096,8096,4793,6465.2,8096,0,23.1,1050.38,151.74
12/21/2018,7375,7375,4814,5683.1,7375,0,25,1016.91,137.36
12/22/2018,8296,8296,4498,6109.1,8296,0,25.5,1078.08,148.38
12/23/2018,8280,8280,4810,6421.35,8280,0,24.9,1078.22,154.06
12/24/2018,8336,8336,4857,6468.3,8336,0,24.4,1053.55,152.98
12/25/2018,8188,8188,4881,6407.1,8188,0,26.4,1049.49,151.49
12/26/2018,8476,8476,4780,6533,8476,0,24.9,1058.17,154.19
12/27/2018,8178,8178,4777,6676.01,8178,0,24.2,1042.2,153.02
12/28/2018,7378,7378,4760,5825.9,7378,0,23.9,984.14,139.53
12/29/2018,7257,7257,4434,5661.6,7257,0,24.7,893.09,133.07
12/30/2018,6317,6317,3690,3893.8,6317,0,25.8,698.98,105.33
12/31/2018,7542,7542,3366,5748.4,7542,0,28,924.85,127.62
1/1/2019,7991,7991,4350,6299.6,7991,0,27.7,1018.24,143.04
1/2/2019,8339,8339,4674,6366.6,8339,0,27.2,1044.26,146.72
1/3/2019,8222,8222,4754,6418.6,8222,0,27.6,1044.57,151.55
1/4/2019,7436,7436,4711,5286.7,7436,0,24.8,961.47,134.55
1/5/2019,8241,8241,4473,5987.3,8241,0,26.4,1053.63,146.17
1/6/2019,8347,8347,4796,6444.5,8347,0,27.5,1032.48,153.66
1/7/2019,8157,8157,4973,6387.9,8157,0,28.6,1021.02,152.93
1/8/2019,8384,8386,4982,6340.9,8384,0,26.8,1026.98,152.4
1/9/2019,8397,8397,4971,6426.9,8397,0,26.1,1012.1,159.58
1/10/2019,8348,8348,4900,6491,8348,0,25.6,956.02,154.09
1/11/2019,7479,7479,4762,5388.37,7479,0,26.2,892.64,141.6
1/12/2019,8417,8417,4641,5576.3,8417,0,26,948.01,146.92
1/13/2019,8621,8621,5120,6519,8621,0,27,995.86,159.19
1/14/2019,8563,8563,5078,6689.8,8563,0,26.7,1006.51,161.79
1/15/2019,8540,8540,5133,6577.8,8540,0,25.6,970.03,158.58
1/16/2019,8544,8544,5156,6760.8,8544,0,26.8,940.61,158.82
1/17/2019,8515,8515,5255,6813.9,8515,0,27.4,936.82,158
1/18/2019,8515,8515,5255,6813.9,8515,0,27.4,936.82,158
1/19/2019,8564,8564,4776,6160.4,8564,0,25.8,1009.95,152.64
1/20/2019,8651,8651,5131,6833.5,8651,0,26.6,996.7,162.23
1/21/2019,8748,8748,5363,6883.53,8748,0,28.4,966.14,163.79
1/22/2019,8599,8599,5282,6942.4,8599,0,29.1,982.08,164.19
1/23/2019,8846,8846,5382,6991,8846,0,30,994.06,167.31
1/24/2019,8774,8774,5451,7173.3,8774,0,28.5,1035.65,164.85
1/25/2019,7864,7864,5398,5846.9,7864,0,30.2,998.34,149.73
1/26/2019,8769,8769,5198,6167.1,8769,0,31.3,1098.76,160.52
1/27/2019,8814,8814,5642,7189.5,8814,0,30,1114.46,171.18
1/28/2019,8891,8891,5614,7144,8891,0,26.6,1100.05,173.13
1/29/2019,8748,8748,5561,7056.9,8748,0,24.7,1077.05,168.85
1/30/2019,6317,6317,3690,3893.8,6317,0,25.8,698.98,105.33
1/31/2019,8793,8793,5409,7069,8793,0,23.9,992.63,168.27
2/1/2019,8038,8038,5370,6056.3,8038,0,29.6,971.11,153.16
2/2/2019,8744,8744,5034,7387.2,8744,0,28.4,1050.36,164.27
2/3/2019,8763,8763,5358,7483,8763,0,28.4,1027.42,168.74
2/4/2019,8919,8919,5345,7275.5,8919,0,28,994.68,168.57
2/5/2019,8867,8867,5452,7453,8867,0,27.9,990.84,170.54
2/6/2019,9063,9063,5318,7028.1,9063,0,28.2,1017.93,160.05
2/7/2019,8880,8880,5403,7482.9,8880,0,29.5,973.87,170.66
2/8/2019,7853,7853,5547,5952.9,7853,0,30,940.28,149.41
2/9/2019,8806,8806,4360,6996.2,8806,0,26.8,1035.7,156.24
2/10/2019,8733,8733,5389,7006.34,8733,0,26.7,1080.75,164.83
2/11/2019,8863,8863,5390,7348.7,8863,0,27.4,1071.05,168.63
2/12/2019,8884,8884,5417,7403.3,8884,0,28.5,1054.16,169.86
2/13/2019,9030,9030,5494,7467.3,9030,0,29.8,1090.49,174.24
2/14/2019,9061,9061,5570,7605.9,9061,0,30,1123.36,173.66
2/15/2019,8243,8243,5627,6250,8243,0,30.5,1076,157.57
2/16/2019,8838,8838,5306,7006.8,8838,0,26,1098.69,165.23
2/17/2019,8824,8824,5352,6667.2,8824,0,25.7,1057.21,161.55
2/18/2019,8891,8891,5301,7344.4,8891,0,27.6,1117.8,168.02
2/19/2019,9066,9066,5431,7377,9066,0,29.6,1137.47,171.08
2/20/2019,9159,9159,5606,7539.1,9159,0,30.5,1155.59,174.86
2/21/2019,8096,8096,5457,6527,8096,0,31,1064.7,158.26
2/22/2019,8345,8345,5167,6022.3,8345,0,31.1,1083.23,153.02
2/23/2019,9397,9397,5591,7765.8,9397,0,32,1179.03,178.12
2/24/2019,9403,9403,6089,7680,9403,0,30.6,1156.25,179.56
2/25/2019,8684,8684,5380.8,6734,8684,0,24.8,1058.48,162.91
2/26/2019,8480,8480,3497,6723,8480,0,25.2,1089.55,150.29
2/27/2019,6346,6518.2,5289,6518.2,6346,0,26.5,981.9,151.79
2/28/2019,7995,7995,4402,6266,7995,0,24.6,1060.17,146.04
3/1/2019,7459,7459,4939,5492.6,7459,0,27,970.91,140.05
3/2/2019,8509,8509,4710,6749.7,8509,0,27,1116.11,154.49
3/3/2019,8493,8493,5145,6881.4,8493,0,28.2,1098.38,161.11
3/4/2019,8736,8736,5425,7188.7,8736,0,26.5,1096.66,165.37
3/5/2019,8611,8611,5027,6909.7,8611,0,25,1118.02,160.58
3/6/2019,8900,8900,5301,7071.5,8900,0,28,1158.37,167.73
3/7/2019,8721,8721,5698,7303.44,8721,0,29.5,1158.02,171.08
3/8/2019,8075,8075,5715,6131.7,8075,0,30,1056.54,154.58
3/9/2019,8941,8941,5087,6789.4,8941,0,30.2,1130.32,164.92
3/10/2019,9369,9369,5614,7567.1,9369,0,30.7,1192.07,217.13
3/11/2019,9965,9965,6023,8076.64,9965,0,30,1222.96,190.58
3/12/2019,10071,10071,6501,8373.4,10071,0,33.5,1205.3,197.41
3/13/2019,10500,10500,6968,8517.5,10500,0,32.9,1170.37,204.97
3/14/2019,10441,10441,7374,8670.3,10441,0,34,1183.94,208.08
3/15/2019,9644,9644,6951.5,7432.6,9644,0,33.8,1137.85,188.58
3/16/2019,10796,10796,6936,8474.4,10796,0,34.4,1243.98,204.28
3/17/2019,10499,10499,7646,8792.5,10499,0,34.3,1172.41,201.39
3/18/2019,10034,10034,5936,8347.3,10034,0,30.2,1287.74,190.78
3/19/2019,10115,10115,7030,8296.8,10115,0,30.2,1247.05,188.34
3/20/2019,10340,10340,7164,8984.2,10340,0,33.6,1207.7,207.84
3/21/2019,10626,10626,7215,9097.3,10626,0,34,1199.92,212.33
3/22/2019,9490,9490,6889.34,7718.8,9490,0,33.6,1183.47,194.53
3/23/2019,10744,10744,6880,8224.6,10744,0,33.4,1284.89,204.08
3/24/2019,10540,10540,7475,8731.4,10540,0,34.2,1291.93,212.12
3/25/2019,10707,10707,7378,8909.2,10707,0,35.1,1250.73,211.93
3/26/2019,8334,8731,7278,7743,8334,0,34.4,1133.48,186.75
3/27/2019,10182,10182,6434,8110.18,10182,0,34.6,1206.62,196.22
3/28/2019,10613,10613,7239,8855.7,10613,0,33.4,1223.91,208.34
3/29/2019,10006,10006,7304.39,8108.04,10006,0,34,1222.39,200.59
3/30/2019,10933,10933,7336.18,8751.9,10933,0,33.2,1267.76,211.91
3/31/2019,4855,9320,8064.1,9132.3,4855,0,33.6,935.34,186.99
4/1/2019,9015,9015,2605,6561.39,9015,0,31.4,1121.05,146.83
4/2/2019,7099,8721.9,6766.3,8703.6,7099,0,32,1090.47,175.04
4/3/2019,9252,9252,5674.2,7658.99,9252,0,32,1161.09,178.79
4/4/2019,10407,10407,6745.5,8440.3,10407,0,33.1,1237.05,220.79
4/5/2019,9752,9752,6400.75,6737.3,9752,0,30.2,1168.66,188.1
4/6/2019,9197,9197,6046.52,7735.6,9197,0,31.6,966.75,179.29
4/7/2019,9529,9529,4404,7306.6,9529,0,29,1131.03,164.15
4/8/2019,9105,9105,6699.53,7812.2,9105,0,32.8,1112.77,184.94
4/9/2019,6024,7305.6,6168.04,6544,6024,0,29.2,963.8,156.62
4/10/2019,9389,9389,5019,6931.11,9389,0,28.2,1149.59,167.12
4/11/2019,9854,9894,6550.6,8566.2,9854,0,32.9,1257.8,198.46
4/12/2019,10181,10181,6542.6,7580.2,10181,0,33.1,1253.3,191.96
4/13/2019,7833,8875,7464,8532.18,7833,0,33,1145.69,192.04
4/14/2019,9962,9979,6031,7462.5,9962,0,34.1,1323.67,188.17
4/15/2019,11190,11190,7242.5,8775.66,11190,0,34.1,1344.29,218.34
4/16/2019,11440,11440,7977.2,9511.3,11440,0,35,1250.88,229.61
4/17/2019,10871,10871,6307,8936.2,10871,0,35.1,1302.06,212.16
4/18/2019,11242,11242,8054.03,8841.8,11242,0,33.5,1270.09,232.07
4/19/2019,10858,10858,7287.1,7787.1,10858,0,35.4,1131.25,213.04
4/20/2019,11300,11300,7833.5,9196.7,11300,0,34.4,1139.62,226.85
4/21/2019,10184,10436,8060.9,9943.16,10184,0,35.6,1130.79,222.52
4/22/2019,10755,10755,6141.7,7385.4,10755,0,34.5,1303.29,193.51
4/23/2019,11581,11581,7997.75,9663.9,11581,0,35.2,1392.66,233.04
4/24/2019,12057,12057,8442.05,10057,12057,0,36.7,1316.31,244.72
4/25/2019,12067,12067,8813.2,9856.6,12067,0,37.1,1110.12,249.51
4/26/2019,10891,11297,7760,8529.2,10891,0,36.2,1225.63,230.66
4/27/2019,12052,12052,8240.9,9758.2,12052,0,35.5,1324.27,243.36
4/28/2019,11902,11902,8761.3,9840.1,11902,0,36,1214.25,248.16
4/29/2019,12200,12200,8745.4,10002.6,12200,0,36.3,1284.88,256.81
4/30/2019,12022,12022,8756.6,9928,12022,0,35.6,1340.94,248.41
5/1/2019,11095,11095,7453.81,7796,11095,0,36.3,1326.21,222.28
5/2/2019,12008,12008,8553.8,9934.3,12008,0,36.2,1344.92,247.44
5/3/2019,7597,11283,7798.3,7798.3,7597,0,33,1045.81,193.54
5/4/2019,7529,7529,3501,4174,7529,0,36.2,1018.95,123.96
5/5/2019,10884,10937,5985.8,8465.5,10884,0,33.9,1357.04,204.76
5/6/2019,11813,11813,7912.18,9380,11813,0,35.3,1365.61,236.26
5/7/2019,12214,12232,8435.3,9819.6,12214,0,35.2,1317.33,250.24
5/8/2019,12412,12482,8703.9,9941.7,12412,0,40.7,1336.58,267.99
5/9/2019,12161,12161,8932.3,9875.7,12161,0,41.1,1266.94,255.52
5/10/2019,12095,12095,8123.7,8747.3,12095,0,36.2,1266.94,243.33
5/11/2019,12494,12494,9093.5,9893.29,12494,0,35.6,1431.9,257.77
5/12/2019,12376,12376,8527.4,10175.1,12376,0,35.8,1331.14,254.85
5/13/2019,11088,11088,8525.7,10019.52,11088,0,35.5,1222.4,237.65
5/14/2019,11823,11823,6311.1,9302.8,11823,0,34.4,1301.68,213.24
5/15/2019,11768,11768,7474.3,9451.3,11768,0,35.2,1334.22,237.53
